,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
251,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0.18332843386405026,-1.2447808798291453,1
252,1,1,1,0,0,1,0,0,2,0,0,2,0,0,0,2,-0.821241221091233,-1.285566089167874,1
253,1,0,0,1,1,2,0,0,2,2,2,2,2,1,0,1,0.6257382487946881,-0.021224599667287014,0
254,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,-1.4981615018309686,-0.9184992051193165,0
255,0,0,1,1,0,1,0,0,2,2,2,2,2,2,1,2,-0.17758483621094415,1.4062577271882146,0
256,0,0,1,1,1,2,1,2,2,2,2,2,2,2,0,1,1.6702245787813068,1.161546471155843,0
257,1,0,0,0,1,2,1,2,2,2,2,2,2,1,0,1,1.6452766568867219,0.7129091684298281,0
258,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.6748800793096686,-1.2447808798291453,1
259,0,1,1,0,0,1,0,2,0,2,0,0,2,0,1,2,-0.6615745209658901,-0.14358022768347287,0
260,1,1,0,0,0,1,0,0,0,2,0,0,2,0,1,2,-0.789640520024759,-1.2039956704904167,1
261,1,1,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1.3974606327338461,-0.7961435771031307,1
262,1,1,1,0,1,2,1,0,2,0,0,0,2,0,1,2,0.8303112083302836,0.9984056338009283,0
263,0,0,0,0,0,1,0,2,2,0,2,0,2,2,1,0,-0.5002446260475747,-0.062009809006015625,0
264,0,0,1,0,1,2,1,2,2,2,2,2,2,1,0,3,1.6103495662343033,0.508983121736185,0
265,0,0,1,1,1,2,0,2,2,2,2,2,2,2,0,3,0.7720993905762523,1.161546471155843,0
266,1,0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,-1.330178827740764,0.7129091684298281,0
267,0,1,0,0,1,0,1,2,2,0,2,2,2,0,1,3,1.3342592306008978,-0.551432321070759,0
268,1,0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,-1.5147934497606919,1.0799760524783857,1
269,0,0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,-1.3518003600494042,1.569398564543129,0
270,0,1,0,0,1,0,1,0,0,0,2,2,2,0,1,2,0.9833251292837376,-0.6737879490869448,1
271,1,0,1,0,1,0,0,2,2,0,2,0,0,2,1,2,-0.17093205703905476,0.9984056338009283,0
272,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.3335052173267088,-1.285566089167874,1
273,1,1,1,0,1,2,1,0,2,0,2,2,2,0,0,2,1.4024502171127629,-0.5106471117320305,0
274,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0.18998121303593918,-1.285566089167874,1
275,1,0,1,0,1,2,1,0,2,0,2,0,0,0,1,2,0.6822868717557472,-1.1224252518129596,1
276,0,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1.33592242539387,0.7944795871072853,1
277,1,1,1,0,1,0,0,2,2,0,0,0,2,0,1,0,0.002040201430066944,-0.4698619023933018,0
278,1,0,0,0,0,1,0,0,0,2,2,2,2,0,1,2,-0.32893556237142546,-0.7553583677644021,0
279,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,-0.4769598989459623,-1.1224252518129596,0
280,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,3,-0.3239459779925085,-1.081640042474231,0
281,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,-0.4553383666373219,-0.9184992051193165,0
282,0,0,0,1,1,2,2,1,1,1,1,1,1,0,0,3,-1.3135468798110408,-1.285566089167874,0
283,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,3,-0.3472307050941209,1.4470429365269433,0
284,1,0,1,1,1,0,1,0,0,2,0,2,2,0,0,3,1.0066098563853503,-0.5922175304094877,1
285,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,0.36960625067695024,-0.42907669305457313,0
286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.6831960532745303,-0.5106471117320305,0
287,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0.17002287552027148,-1.285566089167874,1
288,1,1,0,0,1,0,1,0,2,0,0,0,0,0,1,2,0.3197104068877806,-1.0000696237967737,1
289,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-0.666564105344807,-0.9184992051193165,1
290,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0.37293264026289474,-0.34750627437711595,1
291,1,0,0,0,1,0,0,2,2,2,0,0,0,1,0,3,-0.1226994080428573,0.10113102834889882,0
292,1,0,1,1,1,0,1,0,2,2,2,0,0,1,0,3,0.728856325958972,-0.38829148371584454,0
293,0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0.8136792604005604,-1.081640042474231,0
294,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.5031510862098856,-0.8369287864418593,0
295,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.48485594348719,-1.285566089167874,0
296,0,0,1,1,1,0,1,0,0,2,0,0,0,2,0,2,0.3712694454699225,1.569398564543129,0
297,1,1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,1.1945508679912225,0.10113102834889882,0
298,1,0,1,1,1,2,0,0,0,2,0,2,2,0,1,2,0.3213736016807528,0.3050570750425419,0
299,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,3,0.2897729006142786,-1.285566089167874,1
300,1,0,0,0,1,0,0,0,0,0,0,2,2,1,1,0,0.00037700663709471546,-0.38829148371584454,0
301,0,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,1.0165890251431842,-1.1632104611516882,1
302,1,0,0,0,1,0,1,0,0,2,2,0,2,0,1,2,0.8486063510529795,-1.1632104611516882,0
303,0,0,1,1,0,1,0,0,2,2,2,2,2,2,0,1,-0.1526369143163593,1.4470429365269433,0
304,1,0,0,1,1,2,1,0,2,0,0,0,0,0,1,3,0.5642000414547119,0.22348665636508466,0
305,1,0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,-1.3335052173267088,0.7944795871072853,0
306,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2,0.33301596523155935,-0.021224599667287014,1
307,1,0,1,1,1,0,0,0,0,2,2,2,2,2,0,3,0.35463749754019924,-0.14358022768347287,0
308,1,1,1,1,1,2,1,0,2,0,0,2,2,0,0,2,1.206193231542029,0.22348665636508466,0
309,1,0,0,1,1,2,0,2,0,2,0,2,2,1,1,1,0.461081964290428,0.6313387497523708,0
310,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,-1.5181198393466364,-1.285566089167874,0
311,0,0,0,0,1,0,1,2,0,0,2,0,2,0,1,2,0.8037000916427265,-0.42907669305457313,0
312,0,0,0,0,1,2,1,2,2,2,2,2,2,2,0,1,1.6685613839883346,0.42741270305872775,0
313,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,0.1484013432116311,-1.1224252518129596,0
314,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,0.5226201716304039,-1.1224252518129596,1
315,1,0,1,1,1,2,1,2,2,0,2,2,2,1,0,1,1.5022419046911022,0.7536943777685566,0
316,1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,1,-1.4964983070379965,1.569398564543129,0
317,0,0,1,1,1,0,0,2,2,0,2,2,2,1,0,1,0.51264100287257,0.22348665636508466,1
318,1,1,1,0,1,0,1,0,0,2,0,2,2,0,1,2,0.9400820646664573,-0.34750627437711595,1
319,1,0,1,0,1,2,1,0,0,0,2,2,0,0,1,1,0.8851966364983704,0.10113102834889882,0
320,0,1,0,0,1,2,0,2,2,0,2,2,2,1,0,0,0.58415837897038,0.8760500057847425,1
321,0,0,1,1,0,1,0,0,2,2,2,2,2,2,1,2,-0.16261608307419315,1.6101837738818576,0
322,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.6682273001377795,-1.285566089167874,0
323,0,0,1,1,1,0,0,2,0,0,0,0,0,1,0,3,-0.5418244958718827,-0.9592844144580451,0
324,1,0,0,0,0,1,0,2,2,0,2,2,2,2,1,0,-0.16095288828122092,1.487828145865672,0
325,0,0,1,0,1,2,1,0,2,0,2,2,2,0,1,1,1.257752270124171,0.7944795871072853,0
326,0,1,1,0,1,0,1,0,0,0,2,2,0,0,1,2,0.5991271321071311,-0.877713995780588,0
327,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0.18166523907107757,-1.2447808798291453,1
328,0,1,1,1,0,1,0,0,0,0,0,2,0,0,1,2,-0.964275973286853,-0.18436543702220148,0
329,0,1,0,0,1,2,1,0,0,2,0,0,0,0,1,1,0.5908111581422695,-0.6330027397482163,0
330,0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,3,-1.4981615018309686,0.10113102834889882,0
331,0,0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,-1.5197830341396088,-1.0000696237967737,0
332,1,0,0,0,1,2,1,0,2,2,0,2,0,1,1,1,0.9982938824204887,0.5497683310749136,0
333,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0.2980888745791402,-1.0408548331355023,1
334,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,3,0.5226201716304039,-1.2447808798291453,1
335,1,0,1,1,1,2,0,0,2,2,2,0,2,1,1,0,0.36295347150506085,1.4470429365269433,1
336,0,0,0,0,1,2,1,0,2,2,0,2,2,2,1,2,1.320953672257119,0.42741270305872775,1
337,0,0,0,0,1,2,0,2,2,2,2,2,2,2,1,2,0.773762585369225,1.4470429365269433,0
338,0,0,0,0,1,0,1,0,2,0,0,2,2,0,1,1,0.9949674928345437,0.14191623768762746,0
339,1,0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,1.2810369972257836,1.2431168898333003,1
340,0,1,0,0,1,0,0,0,2,0,2,0,0,0,0,0,-0.3405779259222318,-0.021224599667287014,0
341,0,0,1,0,1,2,0,2,2,2,2,2,2,2,0,1,0.6939292353065533,1.569398564543129,0
342,0,0,1,1,1,2,0,2,2,2,0,0,0,0,1,0,0.0851999410786831,1.365472517849486,0
343,1,0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,-1.4765399695223285,1.2431168898333003,0
344,0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,-1.48485594348719,0.3458422843812705,0
345,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0.23987705682510888,-1.285566089167874,0
346,0,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0.8486063510529795,-1.2447808798291453,1
347,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,-1.511467060174747,1.5286133552044003,0
348,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,2,-0.6632377157588624,-0.38829148371584454,0
349,0,1,1,0,1,0,1,2,2,2,0,0,2,1,0,0,1.068148063725326,1.2839020991720287,0
350,1,0,1,1,1,2,0,2,0,2,2,0,0,2,1,1,-0.06947717466774314,0.18270144702635607,0
351,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,-0.6748800793096686,-0.6330027397482163,0
352,0,1,0,0,1,0,1,0,0,0,0,2,2,0,1,2,0.8070264812286715,-1.0408548331355023,0
353,1,0,1,1,1,2,1,0,2,2,0,0,0,0,1,0,0.6623285342400791,-1.1632104611516882,1
354,0,1,0,0,0,1,0,2,0,0,0,2,0,0,1,2,-0.7646925981301742,-0.4698619023933018,1
355,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0.5109778080795977,-0.9184992051193165,1
356,0,1,0,0,1,2,0,2,0,0,0,0,0,0,1,2,-0.35887306864492724,-0.6737879490869448,0
357,1,0,1,0,1,2,1,0,2,0,2,2,2,2,1,2,1.3425752045657593,1.2839020991720287,0
358,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,-1.1355850369630023,-0.22515064636093007,1
359,1,0,1,1,1,2,1,2,0,0,0,2,2,1,0,2,1.0714744533112706,0.3866274937199991,0
360,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4865191382801624,-1.1224252518129596,0
361,0,0,0,0,1,0,1,0,2,0,2,2,2,2,1,0,1.1280230762723296,0.3458422843812705,0
362,1,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,-0.4852758729108239,1.039190843139657,0
363,0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,-1.4748767747293563,0.5905535404136423,0
364,1,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0.3662798610910058,-0.5922175304094877,0
365,1,0,0,0,1,0,1,0,0,2,0,2,2,0,0,0,1.0515161157956028,-1.1224252518129596,1
366,1,0,1,0,1,0,0,2,0,0,0,0,2,0,1,0,-0.16427927786716537,-0.38829148371584454,0
367,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.5214462289325812,-1.285566089167874,0
368,1,0,1,0,1,2,1,0,0,2,0,2,2,1,1,1,1.1230334918934128,1.569398564543129,0
369,1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1.5870648391326907,1.6101837738818576,0
370,1,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-1.4732135799363837,0.019560609671441603,0
371,1,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,0.6906028457206088,-1.2447808798291453,1
372,1,0,0,1,0,1,0,2,0,0,2,0,0,2,0,3,-0.9692655576657698,-0.34750627437711595,0
373,0,0,1,1,1,2,1,0,2,2,2,0,2,1,1,1,1.1596237773388038,0.9576204244621997,0
374,1,0,0,0,1,0,1,0,2,0,0,2,2,0,1,1,1.038210557451824,0.18270144702635607,0
375,0,0,0,0,1,2,0,0,2,2,2,2,2,1,0,1,0.6723077029979129,0.42741270305872775,0
376,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,-1.315210074604013,-1.285566089167874,0
377,0,0,1,0,1,2,1,0,0,2,2,2,2,0,1,0,1.3325960358079254,-0.3067210650383873,1
378,0,0,0,0,1,2,0,2,2,2,2,2,2,2,0,2,0.8236584291583947,1.161546471155843,0
379,1,0,0,0,1,2,1,0,0,2,2,0,0,1,0,2,0.7271931311659997,-0.6330027397482163,0
380,0,0,1,0,1,0,1,0,2,2,2,0,0,1,1,0,0.7088979884433043,0.3458422843812705,0
381,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,-0.47363350936001763,-1.285566089167874,1
382,1,1,1,1,0,1,0,2,2,2,2,2,2,2,1,0,-0.0029493829488502145,1.6101837738818576,0
383,1,0,0,0,1,2,1,0,2,0,0,0,2,0,1,1,0.86357510418973,-1.285566089167874,1
384,1,0,0,0,1,2,1,0,2,2,0,2,2,2,1,0,1.4373773077651815,0.6313387497523708,0
385,1,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.4948351122450239,-0.877713995780588,1
386,0,1,1,0,1,2,1,0,2,2,0,0,0,0,1,2,0.6839500665487195,0.9168352151234711,1
387,0,0,0,0,0,1,0,2,2,2,2,0,2,1,1,2,-0.33725153633628707,0.3866274937199991,0
388,1,0,0,0,1,2,1,0,0,2,0,0,2,0,1,3,0.8486063510529795,0.46819791239745634,0
389,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,-0.6948384168253365,-1.285566089167874,0
390,0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,0,1.0215786095221007,-0.22515064636093007,0
391,1,1,1,0,1,2,0,0,2,2,2,2,2,0,1,0,0.6623285342400791,-0.22515064636093007,0
392,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.6848592480675028,-1.2447808798291453,0
393,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.4964983070379965,-0.551432321070759,0
394,0,1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,1.0032834667994053,0.3866274937199991,0
395,0,0,0,0,1,2,0,2,2,2,2,2,2,2,1,1,0.8369639875021729,1.365472517849486,0
396,1,1,1,0,1,2,1,2,0,2,2,2,2,0,1,0,1.4972523203121855,0.019560609671441603,0
397,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,0.30141526416508513,0.060345819010170214,1
398,1,1,0,0,0,1,0,0,0,2,2,2,2,0,1,2,-0.342241120715204,0.019560609671441603,0
399,0,0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-1.4915087226590795,-0.38829148371584454,0
400,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,0,-1.5014878914169132,-0.021224599667287014,0
401,0,0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,-1.4915087226590795,-0.877713995780588,0
402,1,0,1,1,1,2,1,0,0,2,0,2,2,0,1,1,1.14964460858097,1.487828145865672,1
403,0,0,1,0,1,0,0,2,0,0,2,0,0,1,0,0,-0.2989980560979237,1.4470429365269433,0
404,1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,3,-1.5031510862098856,-0.5106471117320305,0
405,1,0,0,0,1,0,2,1,1,1,1,1,1,2,1,1,-1.499824696623941,1.6101837738818576,0
406,1,0,1,1,1,2,1,2,0,2,0,2,0,1,1,0,1.0149258303502118,1.1207612618171143,0
407,1,1,1,1,1,0,1,0,2,0,0,2,2,0,1,3,0.9666931813540144,-0.021224599667287014,0
408,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,-1.4964983070379965,-1.285566089167874,1
409,1,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,-1.5064774757958301,-1.285566089167874,1
410,1,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,0.5475680935249887,-1.2039956704904167,1
411,0,0,1,0,1,2,2,1,1,1,1,1,1,1,1,0,-1.3451475808775148,0.5497683310749136,0
412,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,2,0.3346791600245316,-0.14358022768347287,0
413,1,0,0,0,1,2,1,0,2,2,2,0,0,0,1,2,0.7471514686816675,0.7536943777685566,0
414,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0.19164440782891187,0.6313387497523708,0
415,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0.2781305370634725,-0.6737879490869448,0
416,1,0,1,0,1,2,1,0,2,2,2,0,2,2,1,0,1.124696686686385,1.5286133552044003,0
417,0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,-1.3335052173267088,0.3050570750425419,0
418,0,0,1,1,1,0,1,0,2,0,0,0,2,0,0,2,0.6124326904509093,-0.42907669305457313,1
419,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0.34632152357533763,-1.285566089167874,1
420,0,0,1,1,1,2,2,1,1,1,1,1,1,0,1,3,-1.350137165256432,-1.1224252518129596,0
421,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.16503329114135434,-1.0408548331355023,0
422,1,0,0,1,1,2,1,0,2,2,2,0,2,1,0,1,1.186234894026361,-0.14358022768347287,0
423,1,0,1,1,1,2,2,1,1,1,1,1,1,1,0,3,-1.3035677110532067,0.46819791239745634,0
424,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,-0.8046092731615098,-0.9184992051193165,0
425,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,-0.44036961350057113,0.9168352151234711,0
426,1,1,1,0,1,2,1,0,2,2,0,2,2,1,1,0,1.3375856201868421,0.7944795871072853,0
427,0,0,1,1,1,2,1,0,0,0,0,0,2,0,0,2,0.7005820144784427,-0.9184992051193165,0
428,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0.3563006923331715,-0.5922175304094877,0
429,0,0,1,0,1,2,0,2,0,0,2,0,0,1,0,0,-0.22082790082822445,1.4470429365269433,0
430,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,-1.5131302549677197,1.161546471155843,1
431,0,0,1,1,0,1,0,2,2,2,2,2,2,2,1,1,0.010356175394928559,1.6101837738818576,0
432,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,2,-0.3804946009535674,-1.2447808798291453,0
433,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6482689626221115,-0.8369287864418593,1
434,1,0,1,0,1,0,2,1,1,1,1,1,1,2,1,2,-1.5014878914169132,0.3458422843812705,0
435,0,0,0,0,0,1,0,0,0,2,2,2,0,0,1,1,-0.6798696636885856,-0.2659358556996587,0
436,1,0,1,0,1,0,2,1,1,1,1,1,1,1,0,0,-1.4648976059715222,0.14191623768762746,0
437,1,0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1.6352974881288882,1.6101837738818576,0
438,1,0,1,0,1,2,1,0,0,0,2,0,2,0,1,0,0.8303112083302836,0.10113102834889882,0
439,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,3,-0.32727236757845324,-1.285566089167874,0
440,0,0,1,1,1,2,1,2,0,2,2,2,2,0,1,2,1.5987072026834972,-0.6737879490869448,0
441,0,1,0,0,1,2,1,2,0,0,0,2,2,0,0,1,1.2194987898858074,0.6721239590910995,0
442,0,0,1,0,1,2,1,2,2,2,2,2,2,1,1,3,1.6552558256445562,0.8760500057847425,0
443,0,0,0,1,1,2,0,2,0,0,0,0,2,0,0,2,-0.0029493829488502145,-0.5922175304094877,0
444,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,2,0.5159673924585149,0.14191623768762746,0
445,0,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1.3641967368743997,1.1207612618171143,1
446,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0.15505412238352048,-1.285566089167874,1
447,0,0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,-1.325189243361847,0.7944795871072853,0
448,1,0,1,1,1,0,1,0,0,2,0,2,2,0,1,2,0.9933042980415715,-1.0000696237967737,0
449,1,0,1,1,1,0,1,2,2,0,2,2,2,2,0,0,1.350891178530621,1.6101837738818576,0
450,0,0,0,0,1,2,2,1,1,1,1,1,1,1,0,3,-1.3368316069126531,1.2839020991720287,0
451,0,1,0,0,1,0,0,2,0,2,2,0,2,0,1,3,0.16170690155540987,-0.42907669305457313,0
452,1,0,1,0,0,1,0,0,2,2,2,2,2,0,1,0,-0.15596330390230376,1.1207612618171143,0
453,0,0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,0.5375889247671548,-0.18436543702220148,1
454,0,0,1,0,1,2,2,1,1,1,1,1,1,2,0,3,-1.3468107756704872,1.161546471155843,0
455,0,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,1.3059849191203683,-0.34750627437711595,0
456,1,0,1,1,1,0,1,0,2,2,2,2,0,1,0,0,0.9317660907015957,-0.18436543702220148,0
457,0,0,1,1,1,0,0,0,2,2,2,2,2,2,0,0,0.5292729508022932,-0.10279501834474424,0
458,1,0,1,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.4931719174520517,-1.2447808798291453,0
459,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,0.33966874440344824,-1.285566089167874,0
460,1,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.504814281002858,-1.081640042474231,0
461,0,0,1,0,1,0,0,0,2,0,0,2,2,0,1,0,0.15172773279757604,-0.34750627437711595,0
462,1,0,1,1,1,2,1,0,0,2,0,2,2,0,0,2,1.206193231542029,-1.1632104611516882,1
463,1,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1.161286972131776,-1.0408548331355023,1
464,1,1,1,0,1,2,1,2,2,2,2,2,2,2,1,0,1.701825279847781,1.6101837738818576,0
465,1,0,0,0,0,1,0,0,0,0,2,0,2,2,1,3,-0.8262308054701502,1.5286133552044003,0
466,1,1,1,0,1,2,1,0,0,2,2,2,2,2,0,2,1.2377939326085028,1.2839020991720287,0
467,1,0,1,1,1,2,1,0,2,0,0,2,0,1,1,2,0.8253216239513669,1.6101837738818576,0
468,0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.4964983070379965,0.46819791239745634,0
469,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,2,-0.29733486130495124,-0.7961435771031307,1
470,0,1,0,0,1,0,2,1,1,1,1,1,1,1,0,3,-1.4715503851434115,-0.6330027397482163,0
471,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,-0.32893556237142546,-1.285566089167874,1
472,1,0,1,0,1,0,0,0,0,2,0,2,2,0,1,3,0.1716860703132437,-0.9592844144580451,0
473,1,0,1,0,1,0,0,2,0,0,2,0,0,0,0,3,-0.37550501657465046,-0.34750627437711595,0
474,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,2,0.32636318605966996,-1.285566089167874,1
475,1,0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,0.5109778080795977,-0.34750627437711595,1
476,1,1,1,1,1,0,0,0,2,0,2,2,2,0,1,2,0.3712694454699225,0.10113102834889882,0
477,0,0,1,1,1,0,0,2,2,2,2,2,0,0,1,2,0.3596270819191164,-1.0408548331355023,0
478,1,0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,1.038210557451824,-1.1224252518129596,1
479,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.13675897966082504,-0.7145731584256735,1
480,1,0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.504814281002858,-0.877713995780588,0
481,0,0,1,0,0,1,0,2,0,2,0,0,2,0,1,0,-0.6515953522080562,0.6313387497523708,1
482,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,0.5508944831109336,-0.5106471117320305,0
483,0,0,1,0,1,2,1,0,2,2,2,2,2,1,1,0,1.4506828661089604,1.6101837738818576,0
484,0,0,1,1,1,0,1,0,2,0,0,2,0,0,1,2,0.6207486644157709,-1.0000696237967737,1
485,1,0,1,1,1,2,1,0,0,0,0,0,2,2,1,1,0.6523493654822452,1.6101837738818576,0
486,0,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,1.1729293356825825,-0.7145731584256735,0
487,1,0,0,0,1,2,0,0,2,2,2,2,2,2,1,0,0.7887313385059755,1.6101837738818576,0
488,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,0.3147208225088634,-1.285566089167874,1
489,1,0,1,1,1,2,1,0,2,2,0,2,2,2,1,0,1.3276064514290082,1.2431168898333003,0
490,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,2,-0.19587997893363962,-1.2447808798291453,0
491,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,2,0.31638401730183613,-1.2447808798291453,1
492,1,1,1,0,1,2,0,0,2,0,0,0,2,1,0,0,-0.027897304843435063,1.161546471155843,0
493,1,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-1.4798663591082732,-1.285566089167874,0
494,1,0,0,0,0,1,0,0,2,2,0,0,2,1,1,0,-0.7031543907901981,-0.42907669305457313,1
495,1,0,1,0,1,0,0,2,2,0,2,0,0,0,0,3,-0.13267857680069137,-0.18436543702220148,0
496,0,0,1,0,1,0,2,1,1,1,1,1,1,2,0,0,-1.499824696623941,1.5286133552044003,0
497,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,-1.212091997439729,-1.1224252518129596,1
498,0,0,0,0,1,2,1,2,2,2,0,0,2,0,1,0,1.1579605825458315,-0.8369287864418593,1
499,1,0,0,0,1,2,1,2,2,2,2,2,2,1,0,1,1.7084780590196704,0.060345819010170214,0
500,0,1,1,0,1,2,1,2,0,0,0,0,0,2,1,1,0.5259465612163488,1.569398564543129,0
501,0,0,1,1,1,2,0,2,0,0,0,0,2,1,0,0,0.010356175394928559,1.5286133552044003,0
502,0,0,1,1,1,0,1,2,0,2,2,0,0,0,1,0,0.6373806123454943,0.7944795871072853,0
503,1,0,0,1,1,2,0,2,2,2,2,2,0,2,1,1,0.48436669139204064,1.487828145865672,0
